frame,DetObj#,x,y,z,v,snr,noise
37,4,0.0,2.0838751792907715,0.1962275207042694,0.0,294,530
37,5,0.0,3.028487205505371,0.3815535306930542,0.0,115,633
38,0,-0.021803058683872223,0.0498826839029789,0.06813456118106842,0.0,173,686
38,1,-0.008176147006452084,0.0804334208369255,-0.032704588025808334,0.0,173,686
38,2,0.002725382335484028,0.0836474820971489,0.024528440088033676,0.0,173,686
38,3,-0.17169909179210663,0.2405603528022766,-0.5341749787330627,0.0,146,581
38,4,0.0,2.0838751792907715,0.1962275207042694,0.0,298,525
38,5,0.0,3.028487205505371,0.3815535306930542,0.0,115,633
39,0,-0.01907767727971077,0.05755656957626343,0.06268379092216492,0.0,175,690
39,1,-0.005450764670968056,0.07950459420681,-0.03542996942996979,0.0,175,690
39,2,0.03815535455942154,0.02711721695959568,0.07358532398939133,0.0,175,690
39,3,-0.1907767653465271,0.22573009133338928,-0.5341749787330627,0.0,149,580
39,4,0.0,2.0890016555786133,0.13081835210323334,0.0,297,525
39,5,0.0,3.028487205505371,0.3815535306930542,0.0,114,633
40,0,-0.01907767727971077,0.06039043888449669,0.05995841324329376,0.0,187,690
40,1,-0.010901529341936111,0.08116882294416428,-0.02997920662164688,0.0,187,690
40,2,-0.1907767653465271,0.22573009133338928,-0.5341749787330627,0.0,146,585
40,3,0.06540917605161667,2.087977409362793,0.13081835210323334,0.0,300,524
40,4,0.0,3.028487205505371,0.3815535306930542,0.0,119,630
41,0,-0.23029479384422302,0.14926913380622864,-0.496019572019577,0.0,157,573
41,1,0.0,2.0838751792907715,0.1962275207042694,0.0,303,527
41,2,0.0,3.028487205505371,0.3815535306930542,0.0,128,626
41,3,-0.01907767727971077,0.06953731924295425,0.04905688017606735,0.12071216106414795,190,672
41,4,-0.010901529341936111,0.062386855483055115,-0.05995841324329376,0.12071216106414795,190,672
42,0,-0.024528440088033676,0.12686209380626678,0.020440367981791496,0.0,185,674
42,1,-0.020440367981791496,0.11584478616714478,-0.05723302811384201,0.0,185,674
42,2,-0.23029479384422302,0.14926913380622864,-0.496019572019577,0.0,133,576
42,3,-0.10220184177160263,0.2569314241409302,-0.5927706956863403,0.0,116,558
42,4,0.0,2.076677083969116,0.2616367042064667,0.0,273,542
42,5,0.19350214302539825,3.083916664123535,0.19350214302539825,0.0,117,627
42,6,-0.10220183432102203,0.18471881747245789,-0.05450764670968056,0.12071216106414795,189,632
43,0,-0.02725382335484028,0.07913001626729965,0.024528440088033676,0.0,170,689
43,1,-0.04905688017606735,0.06280218064785004,-0.03542996942996979,0.0,170,689
43,2,-0.1158287525177002,0.17845532298088074,-0.047694191336631775,0.0,194,651
43,3,-0.23029479384422302,0.19885018467903137,-0.47830459475517273,0.0,129,577
43,4,0.1335437297821045,2.1157305240631104,0.267087459564209,0.0,263,545
44,0,-0.23029479384422302,0.14926913380622864,-0.496019572019577,0.0,127,575
44,1,0.20031559467315674,2.1178367137908936,0.20031559467315674,0.0,259,526
44,2,-0.07085993885993958,0.15599094331264496,-0.032704588025808334,-0.12071216106414795,226,630
45,0,-0.19486483931541443,0.1394878625869751,-0.5137345790863037,0.0,137,571
45,1,0.20031559467315674,2.1178367137908936,0.20031559467315674,0.0,258,515
45,2,-0.0981137603521347,0.1390746384859085,-0.03815535455942154,-0.12071216106414795,235,641
46,0,-0.06540917605161667,0.06333217024803162,0.24528440833091736,0.0,127,622
46,1,0.267087459564209,2.118889093399048,-0.06677186489105225,0.0,237,504
46,2,3.0347132682800293,2.5621371269226074,-4.105788707733154,0.0,112,555
46,3,-0.13081835210323334,0.11420620232820511,-0.016352294012904167,-0.2414243221282959,276,562
47,0,-0.03815535455942154,0.06327349692583084,-0.0463314987719059,0.0,225,643
47,1,0.02997920662164688,0.06344933807849884,-0.051782265305519104,0.0,225,643
47,2,-0.02997920662164688,0.08024851232767105,0.016352294012904167,0.0,225,643
47,3,0.267087459564209,2.0329811573028564,0.6009467840194702,0.0,204,511
47,4,0.267087459564209,2.0120391845703125,0.6677186489105225,0.0,204,511
47,5,0.7358532547950745,2.021923303604126,0.9566091895103455,0.0,123,584
47,6,3.570250988006592,2.1121888160705566,-3.9272758960723877,0.0,117,551
48,0,-0.04088073596358299,0.07463767379522324,-0.01907767727971077,0.0,211,650
48,1,-0.01907767727971077,0.07856479287147522,0.032704588025808334,0.0,211,650
48,2,0.021803058683872223,0.06670230627059937,-0.051782265305519104,0.0,211,650
48,3,0.20031559467315674,2.123093366622925,0.1335437297821045,0.0,201,510
48,4,0.7358532547950745,2.021923303604126,0.9566091895103455,0.0,134,581
48,5,3.213225841522217,2.3343541622161865,-4.105788707733154,0.0,136,536
49,0,0.016352294012904167,0.07205531746149063,-0.0463314987719059,0.0,238,632
49,1,0.016352294012904167,0.04813985154032707,0.07085993885993958,0.0,238,632
49,2,0.6677186489105225,1.9167131185531616,0.6677186489105225,0.0,167,495
49,3,0.7358532547950745,1.9018638134002686,1.1773651838302612,0.0,138,546
49,4,2.856200695037842,3.0083470344543457,-3.9272758960723877,0.0,144,526
50,0,-0.03679266199469566,0.016745030879974365,-0.016352294012904167,0.0,223,634
50,1,-0.04088073596358299,0.11988586187362671,0.22893211245536804,0.0,172,563
50,2,0.9348061084747314,1.902705192565918,0.267087459564209,0.0,138,491
50,3,3.213225841522217,2.87288761138916,-3.7487633228302,0.0,148,517
50,4,5.42214822769165,3.3835859298706055,4.007674694061279,0.0,122,488
51,0,0.01907767727971077,0.08470635861158371,0.008176147006452084,0.0,245,637
51,1,-0.04905688017606735,0.06873153150081635,-0.021803058683872223,0.0,245,637
51,2,0.01362691167742014,0.06670230627059937,-0.05450764670968056,0.0,245,637
51,3,1.2018935680389404,1.7615628242492676,0.1335437297821045,0.0,122,475
51,4,3.3917384147644043,2.3883352279663086,-3.9272758960723877,0.0,151,507
51,5,4.479166030883789,4.5591020584106445,4.007674694061279,0.0,132,488
52,0,-0.05450764670968056,0.05813439562916756,-0.03542996942996979,0.0,255,617
52,1,0.008176147006452084,0.07660215348005295,0.04088073596358299,0.0,255,617
52,2,0.01907767727971077,0.054439470171928406,-0.06540917605161667,0.0,255,617
52,3,0.267087459564209,1.9340801239013672,-0.8680342435836792,0.0,122,459
52,4,1.869612216949463,0.7900553345680237,-0.6677186489105225,0.0,122,459
52,5,3.213225841522217,2.87288761138916,-3.7487633228302,0.0,122,504
52,6,4.479166030883789,4.5591020584106445,4.007674694061279,0.0,131,497
53,0,4.243420600891113,4.5712761878967285,4.243420600891113,0.0,112,490
54,0,-0.03815535455942154,0.014865200966596603,-0.01498960331082344,0.0,228,639
